year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,candidate_num,party,writein,mode,candidatevotes,totalvotes,unofficial,version,Vote_Percent,candidate_scale,Vote_Percent_abs,Party_Label,text,Points,Year_Abrv
1976,Utah,UT,49,87,67,US Senate,statewide,gen,FALSE,Orrin G. Hatch,-1,republican,FALSE,total,290221,522108,FALSE,20171011,-0.555863921,-1,0.555863921,R,Orrin G. Hatch (R) 55.6%<br>,55.6%,76
1976,Utah,UT,49,87,67,US Senate,statewide,gen,FALSE,Frank E. Moss,2,democrat,FALSE,total,223948,522108,FALSE,20171011,0.428930413,1,0.428930413,D,Frank E. Moss (D) 42.9%<br>,42.9%,76
1976,Vermont,VT,50,13,6,US Senate,statewide,gen,FALSE,Robert T. Stafford,-1,republican,FALSE,total,94481,189060,FALSE,20171011,-0.499740823,-1,0.499740823,R,Robert T. Stafford (R) 50%<br>,50%,76
1976,Vermont,VT,50,13,6,US Senate,statewide,gen,FALSE,scatter,4,,FALSE,total,96,189060,FALSE,20171011,0.000507775,1,0.000507775,Other,scatter (Other) 0.1%<br>,0.1%,76
1976,Vermont,VT,50,13,6,US Senate,statewide,gen,FALSE,Thomas P. Salmon,2,democrat,FALSE,total,85682,189060,FALSE,20171011,0.453200042,1,0.453200042,D,Thomas P. Salmon (D) 45.3%<br>,45.3%,76
1976,Vermont,VT,50,13,6,US Senate,statewide,gen,FALSE,Nancy Kaufman,4,liberty union,FALSE,total,8801,189060,FALSE,20171011,0.046551359,1,0.046551359,Other,Nancy Kaufman (Other) 4.7%<br>,4.7%,76
1976,Virginia,VA,51,54,40,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,154,1557500,FALSE,20171011,9.88764E-05,1,9.88764E-05,Other,NA (Other) 0%<br>,0%,76
1976,Virginia,VA,51,54,40,US Senate,statewide,gen,FALSE,Martin H. Perper,3,independent,FALSE,total,70559,1557500,FALSE,20171011,0.045302729,1,0.045302729,I,Martin H. Perper (I) 4.5%<br>,4.5%,76
1976,Virginia,VA,51,54,40,US Senate,statewide,gen,FALSE,E. R. (Bud) Zumwalt,2,democrat,FALSE,total,596009,1557500,FALSE,20171011,0.382670305,1,0.382670305,D,E. R. (Bud) Zumwalt (D) 38.3%<br>,38.3%,76
1976,Virginia,VA,51,54,40,US Senate,statewide,gen,FALSE,"Harry F. Byrd, Jr.",3,independent,FALSE,total,890778,1557500,FALSE,20171011,0.57192809,1,0.57192809,I,"Harry F. Byrd, Jr. (I) 57.2%<br>",57.2%,76
1976,Washington,WA,53,91,73,US Senate,statewide,gen,FALSE,"William F. Wertz, Jr.",4,labor,FALSE,total,3389,1491111,FALSE,20171011,0.002272802,1,0.002272802,Other,"William F. Wertz, Jr. (Other) 0.2%<br>",0.2%,76
1976,Washington,WA,53,91,73,US Senate,statewide,gen,FALSE,Dave Smith,3,independent,FALSE,total,28182,1491111,FALSE,20171011,0.018900001,1,0.018900001,I,Dave Smith (I) 1.9%<br>,1.9%,76
1976,Washington,WA,53,91,73,US Senate,statewide,gen,FALSE,Karl Bermann,4,socialist workers,FALSE,total,7402,1491111,FALSE,20171011,0.004964084,1,0.004964084,Other,Karl Bermann (Other) 0.5%<br>,0.5%,76
1976,Washington,WA,53,91,73,US Senate,statewide,gen,FALSE,Henry M. Jackson,2,democrat,FALSE,total,1071219,1491111,FALSE,20171011,0.718403258,1,0.718403258,D,Henry M. Jackson (D) 71.8%<br>,71.8%,76
1976,Washington,WA,53,91,73,US Senate,statewide,gen,FALSE,Richard K. Kenney,4,libertarian,FALSE,total,19373,1491111,FALSE,20171011,0.012992326,1,0.012992326,L,Richard K. Kenney (L) 1.3%<br>,1.3%,76
1976,Washington,WA,53,91,73,US Senate,statewide,gen,FALSE,George M. Brown,-1,republican,FALSE,total,361546,1491111,FALSE,20171011,-0.242467529,-1,0.242467529,R,George M. Brown (R) 24.2%<br>,24.2%,76
1976,West Virginia,WV,54,55,56,US Senate,statewide,gen,FALSE,Robert C. Byrd,2,democrat,FALSE,total,566359,566359,FALSE,20171011,1,1,1,D,Robert C. Byrd (D) 100%<br>,100%,76
1976,Wisconsin,WI,55,35,25,US Senate,statewide,gen,FALSE,Michael A. MacLaurin,4,u.s. labor,FALSE,total,2148,1935183,FALSE,20171011,0.001109973,1,0.001109973,Other,Michael A. MacLaurin (Other) 0.1%<br>,0.1%,76
1976,Wisconsin,WI,55,35,25,US Senate,statewide,gen,FALSE,William O. Hart,4,democratic socialist,FALSE,total,7354,1935183,FALSE,20171011,0.003800157,1,0.003800157,Other,William O. Hart (Other) 0.4%<br>,0.4%,76
1976,Wisconsin,WI,55,35,25,US Senate,statewide,gen,FALSE,Robert E. Nordlander,4,socialist labor,FALSE,total,1731,1935183,FALSE,20171011,0.000894489,1,0.000894489,Other,Robert E. Nordlander (Other) 0.1%<br>,0.1%,76
1976,Wisconsin,WI,55,35,25,US Senate,statewide,gen,FALSE,William Proxmire,2,democrat,FALSE,total,1396970,1935183,FALSE,20171011,0.72188005,1,0.72188005,D,William Proxmire (D) 72.2%<br>,72.2%,76
1976,Wisconsin,WI,55,35,25,US Senate,statewide,gen,FALSE,Robert Schwarz,4,socialist workers,FALSE,total,4876,1935183,FALSE,20171011,0.002519658,1,0.002519658,Other,Robert Schwarz (Other) 0.3%<br>,0.3%,76
1976,Wisconsin,WI,55,35,25,US Senate,statewide,gen,FALSE,scatter,4,,FALSE,total,202,1935183,FALSE,20171011,0.000104383,1,0.000104383,Other,scatter (Other) 0%<br>,0%,76
1976,Wisconsin,WI,55,35,25,US Senate,statewide,gen,FALSE,Stanley York,-1,republican,FALSE,total,521902,1935183,FALSE,20171011,-0.26969129,-1,0.26969129,R,Stanley York (R) 27%<br>,27%,76
1976,Wyoming,WY,56,83,68,US Senate,statewide,gen,FALSE,Gale McGee,2,democrat,FALSE,total,70558,155368,FALSE,20171011,0.4541347,1,0.4541347,D,Gale McGee (D) 45.4%<br>,45.4%,76
1976,Wyoming,WY,56,83,68,US Senate,statewide,gen,FALSE,Malcolm Wallop,-1,republican,FALSE,total,84810,155368,FALSE,20171011,-0.5458653,-1,0.5458653,R,Malcolm Wallop (R) 54.6%<br>,54.6%,76
1978,Alabama,AL,1,63,41,US Senate,statewide,gen,FALSE,Jerome B. Couch,4,prohibition,FALSE,total,34951,582005,FALSE,20171011,0.060052749,1,0.060052749,Other,Jerome B. Couch (Other) 6%<br>,6%,78
1978,Alabama,AL,1,63,41,US Senate,statewide,gen,TRUE,James D. Martin,-1,republican,FALSE,total,316170,729842,FALSE,20171011,-0.433203351,-1,0.433203351,R,James D. Martin (R) 43.3%<br>,43.3%,78
1978,Alabama,AL,1,63,41,US Senate,statewide,gen,TRUE,Michael R. A. Erdey,4,libertarian,FALSE,total,6006,729842,FALSE,20171011,0.008229178,1,0.008229178,L,Michael R. A. Erdey (L) 0.8%<br>,0.8%,78
1978,Alabama,AL,1,63,41,US Senate,statewide,gen,TRUE,Donald Stewart,2,democrat,FALSE,total,401852,729842,FALSE,20171011,0.550601363,1,0.550601363,D,Donald Stewart (D) 55.1%<br>,55.1%,78
1978,Alabama,AL,1,63,41,US Senate,statewide,gen,FALSE,Howell Heflin,2,democrat,FALSE,total,547054,582005,FALSE,20171011,0.939947251,1,0.939947251,D,Howell Heflin (D) 94%<br>,94%,78
1978,Alabama,AL,1,63,41,US Senate,statewide,gen,TRUE,A. J. Killinsworth,4,prohibition,FALSE,total,5814,729842,FALSE,20171011,0.007966108,1,0.007966108,Other,A. J. Killinsworth (Other) 0.8%<br>,0.8%,78
1978,Alaska,AK,2,94,81,US Senate,statewide,gen,FALSE,Donald Hobbs,2,democrat,FALSE,total,29574,122741,FALSE,20171011,0.240946383,1,0.240946383,D,Donald Hobbs (D) 24.1%<br>,24.1%,78
1978,Alaska,AK,2,94,81,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,384,122741,FALSE,20171011,0.003128539,1,0.003128539,Other,NA (Other) 0.3%<br>,0.3%,78
1978,Alaska,AK,2,94,81,US Senate,statewide,gen,FALSE,Ted Stevens,-1,republican,FALSE,total,92783,122741,FALSE,20171011,-0.755925078,-1,0.755925078,R,Ted Stevens (R) 75.6%<br>,75.6%,78
1978,Arkansas,AR,5,71,42,US Senate,statewide,gen,FALSE,John Graham Black,3,independent,FALSE,total,37211,517138,FALSE,20171011,0.071955648,1,0.071955648,I,John Graham Black (I) 7.2%<br>,7.2%,78
1978,Arkansas,AR,5,71,42,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,113,517138,FALSE,20171011,0.00021851,1,0.00021851,Other,NA (Other) 0%<br>,0%,78
1978,Arkansas,AR,5,71,42,US Senate,statewide,gen,FALSE,David Pryor,2,democrat,FALSE,total,395506,517138,FALSE,20171011,0.764797791,1,0.764797791,D,David Pryor (D) 76.5%<br>,76.5%,78
1978,Arkansas,AR,5,71,42,US Senate,statewide,gen,FALSE,Tom Kelly,-1,republican,FALSE,total,84308,517138,FALSE,20171011,-0.163028051,-1,0.163028051,R,Tom Kelly (R) 16.3%<br>,16.3%,78
1978,Colorado,CO,8,84,62,US Senate,statewide,gen,FALSE,John Shue ,4,national statesman,FALSE,total,2518,819256,FALSE,20171011,0.00307352,1,0.00307352,Other,John Shue  (Other) 0.3%<br>,0.3%,78
1978,Colorado,CO,8,84,62,US Senate,statewide,gen,FALSE,Vedder V. Dron,4,united states party,FALSE,total,5789,819256,FALSE,20171011,0.007066167,1,0.007066167,Other,Vedder V. Dron (Other) 0.7%<br>,0.7%,78
1978,Colorado,CO,8,84,62,US Senate,statewide,gen,FALSE,Floyd K. Haskell,2,democrat,FALSE,total,330148,819256,FALSE,20171011,0.402985147,1,0.402985147,D,Floyd K. Haskell (D) 40.3%<br>,40.3%,78
1978,Colorado,CO,8,84,62,US Senate,statewide,gen,FALSE,William L. Armstrong,-1,republican,FALSE,total,480801,819256,FALSE,20171011,-0.586875165,-1,0.586875165,R,William L. Armstrong (R) 58.7%<br>,58.7%,78
1978,Delaware,DE,10,51,11,US Senate,statewide,gen,FALSE,Joseph R. Biden Jr.,2,democrat,FALSE,total,93930,162072,FALSE,20171011,0.579557234,1,0.579557234,D,Joseph R. Biden Jr. (D) 58%<br>,58%,78
1978,Delaware,DE,10,51,11,US Senate,statewide,gen,FALSE,Donald G. Gies,4,american,FALSE,total,1663,162072,FALSE,20171011,0.010260872,1,0.010260872,Other,Donald G. Gies (Other) 1%<br>,1%,78
1978,Delaware,DE,10,51,11,US Senate,statewide,gen,FALSE,James H. Baxter Jr.,-1,republican,FALSE,total,66479,162072,FALSE,20171011,-0.410181894,-1,0.410181894,R,James H. Baxter Jr. (R) 41%<br>,41%,78
1978,Georgia,GA,13,58,44,US Senate,statewide,gen,FALSE,John W. Stokes,-1,republican,FALSE,total,108808,645128,FALSE,20171011,-0.168661103,-1,0.168661103,R,John W. Stokes (R) 16.9%<br>,16.9%,78
1978,Georgia,GA,13,58,44,US Senate,statewide,gen,FALSE,Sam Nunn,2,democrat,FALSE,total,536320,645128,FALSE,20171011,0.831338897,1,0.831338897,D,Sam Nunn (D) 83.1%<br>,83.1%,78
1978,Idaho,ID,16,82,63,US Senate,statewide,gen,FALSE,Dwight Jensen,2,democrat,FALSE,total,89635,284047,FALSE,20171011,0.315563974,1,0.315563974,D,Dwight Jensen (D) 31.6%<br>,31.6%,78
1978,Idaho,ID,16,82,63,US Senate,statewide,gen,FALSE,James A. McClure,-1,republican,FALSE,total,194412,284047,FALSE,20171011,-0.684436026,-1,0.684436026,R,James A. McClure (R) 68.4%<br>,68.4%,78
1978,Illinois,IL,17,33,21,US Senate,statewide,gen,FALSE,Patricia Grogan,4,socialist workers,FALSE,total,15922,3184764,FALSE,20171011,0.004999429,1,0.004999429,Other,Patricia Grogan (Other) 0.5%<br>,0.5%,78
1978,Illinois,IL,17,33,21,US Senate,statewide,gen,FALSE,Alex Smith,2,democrat,FALSE,total,1448187,3184764,FALSE,20171011,0.45472349,1,0.45472349,D,Alex Smith (D) 45.5%<br>,45.5%,78
1978,Illinois,IL,17,33,21,US Senate,statewide,gen,FALSE,Bruce Lee Green,4,libertarian,FALSE,total,16320,3184764,FALSE,20171011,0.005124399,1,0.005124399,L,Bruce Lee Green (L) 0.5%<br>,0.5%,78
1978,Illinois,IL,17,33,21,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,159,3184764,FALSE,20171011,4.99252E-05,1,4.99252E-05,Other,NA (Other) 0%<br>,0%,78
1978,Illinois,IL,17,33,21,US Senate,statewide,gen,FALSE,Charles H. Perey,-1,republican,FALSE,total,1698711,3184764,FALSE,20171011,-0.533386775,-1,0.533386775,R,Charles H. Perey (R) 53.3%<br>,53.3%,78
1978,Illinois,IL,17,33,21,US Senate,statewide,gen,FALSE,Gerald Rose,4,socialist labor,FALSE,total,5465,3184764,FALSE,20171011,0.001715983,1,0.001715983,Other,Gerald Rose (Other) 0.2%<br>,0.2%,78
1978,Iowa,IA,19,42,31,US Senate,statewide,gen,FALSE,Roger W. Jepsen,-1,republican,FALSE,total,421598,824576,FALSE,20171011,-0.511290651,-1,0.511290651,R,Roger W. Jepsen (R) 51.1%<br>,51.1%,78
1978,Iowa,IA,19,42,31,US Senate,statewide,gen,FALSE,Ben L. Olson,4,libertarian,FALSE,total,3689,824576,FALSE,20171011,0.004473814,1,0.004473814,L,Ben L. Olson (L) 0.4%<br>,0.4%,78
1978,Iowa,IA,19,42,31,US Senate,statewide,gen,FALSE,Dick Clark,2,democrat,FALSE,total,395066,824576,FALSE,20171011,0.479114114,1,0.479114114,D,Dick Clark (D) 47.9%<br>,47.9%,78
1978,Iowa,IA,19,42,31,US Senate,statewide,gen,FALSE,Gerald Leo Baker,3,independent,FALSE,total,4223,824576,FALSE,20171011,0.00512142,1,0.00512142,I,Gerald Leo Baker (I) 0.5%<br>,0.5%,78
1978,Kansas,KS,20,47,32,US Senate,statewide,gen,FALSE,Nancy Landon Kassebaum,-1,republican,FALSE,total,403354,748839,FALSE,20171011,-0.538639147,-1,0.538639147,R,Nancy Landon Kassebaum (R) 53.9%<br>,53.9%,78
1978,Kansas,KS,20,47,32,US Senate,statewide,gen,FALSE,James R. Maher,4,conservative,FALSE,total,22497,748839,FALSE,20171011,0.030042506,1,0.030042506,Other,James R. Maher (Other) 3%<br>,3%,78
1978,Kansas,KS,20,47,32,US Senate,statewide,gen,FALSE,Russell Mikels,4,prohibition,FALSE,total,5386,748839,FALSE,20171011,0.007192467,1,0.007192467,Other,Russell Mikels (Other) 0.7%<br>,0.7%,78
1978,Kansas,KS,20,47,32,US Senate,statewide,gen,FALSE,Bill Roy,2,democrat,FALSE,total,317602,748839,FALSE,20171011,0.42412588,1,0.42412588,D,Bill Roy (D) 42.4%<br>,42.4%,78
1978,Kentucky,KY,21,61,51,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,43,476783,FALSE,20171011,9.01878E-05,1,9.01878E-05,Other,NA (Other) 0%<br>,0%,78
1978,Kentucky,KY,21,61,51,US Senate,statewide,gen,FALSE,Walter D. Huddleston,2,democrat,FALSE,total,290730,476783,FALSE,20171011,0.609774258,1,0.609774258,D,Walter D. Huddleston (D) 61%<br>,61%,78
1978,Kentucky,KY,21,61,51,US Senate,statewide,gen,FALSE,Louie Guenthner Jr. ,-1,republican,FALSE,total,175766,476783,FALSE,20171011,-0.368649889,-1,0.368649889,R,Louie Guenthner Jr.  (R) 36.9%<br>,36.9%,78
1978,Kentucky,KY,21,61,51,US Senate,statewide,gen,FALSE,Anthony Albert McCord,4,american,FALSE,total,10244,476783,FALSE,20171011,0.021485665,1,0.021485665,Other,Anthony Albert McCord (Other) 2.1%<br>,2.1%,78
1978,Louisiana,LA,22,72,45,US Senate,statewide,gen,FALSE,J. Bennett Johnston Jr. ,2,democrat,FALSE,total,1,1,FALSE,20171011,1,1,1,D,J. Bennett Johnston Jr.  (D) 100%<br>,100%,78
1978,Maine,ME,23,11,2,US Senate,statewide,gen,FALSE,William D. Hathaway,2,democrat,FALSE,total,127327,375114,FALSE,20171011,0.339435478,1,0.339435478,D,William D. Hathaway (D) 33.9%<br>,33.9%,78
1978,Maine,ME,23,11,2,US Senate,statewide,gen,FALSE,John J. Jannace,3,independent,FALSE,total,5553,375114,FALSE,20171011,0.0148035,1,0.0148035,I,John J. Jannace (I) 1.5%<br>,1.5%,78
1978,Maine,ME,23,11,2,US Senate,statewide,gen,FALSE,William S. Cohen,-1,republican,FALSE,total,212294,375114,FALSE,20171011,-0.565945286,-1,0.565945286,R,William S. Cohen (R) 56.6%<br>,56.6%,78
1978,Maine,ME,23,11,2,US Senate,statewide,gen,FALSE,Hayes E. Gahagan,3,independent,FALSE,total,27824,375114,FALSE,20171011,0.074174784,1,0.074174784,I,Hayes E. Gahagan (I) 7.4%<br>,7.4%,78
1978,Maine,ME,23,11,2,US Senate,statewide,gen,FALSE,Plato Truman,3,independent,FALSE,total,2116,375114,FALSE,20171011,0.005640952,1,0.005640952,I,Plato Truman (I) 0.6%<br>,0.6%,78
1978,Massachusetts,MA,25,14,3,US Senate,statewide,gen,FALSE,Other,4,,FALSE,total,1833,1985700,FALSE,20171011,0.0009231,1,0.0009231,Other,Other (Other) 0.1%<br>,0.1%,78
1978,Massachusetts,MA,25,14,3,US Senate,statewide,gen,FALSE,Paul E. Tsongas,2,democrat,FALSE,total,1093283,1985700,FALSE,20171011,0.550578134,1,0.550578134,D,Paul E. Tsongas (D) 55.1%<br>,55.1%,78
1978,Massachusetts,MA,25,14,3,US Senate,statewide,gen,FALSE,Edward W. Brooke,-1,republican,FALSE,total,890584,1985700,FALSE,20171011,-0.448498766,-1,0.448498766,R,Edward W. Brooke (R) 44.8%<br>,44.8%,78
1978,Michigan,MI,26,34,23,US Senate,statewide,gen,FALSE,Carl Levin,2,democrat,FALSE,total,1484193,2846630,FALSE,20171011,0.52138599,1,0.52138599,D,Carl Levin (D) 52.1%<br>,52.1%,78
1978,Michigan,MI,26,34,23,US Senate,statewide,gen,FALSE,Robert P. Griffin,-1,republican,FALSE,total,1362165,2846630,FALSE,20171011,-0.478518459,-1,0.478518459,R,Robert P. Griffin (R) 47.9%<br>,47.9%,78
1978,Michigan,MI,26,34,23,US Senate,statewide,gen,FALSE,scatter,4,,FALSE,total,272,2846630,FALSE,20171011,9.55516E-05,1,9.55516E-05,Other,scatter (Other) 0%<br>,0%,78
1978,Minnesota,MN,27,41,33,US Senate,statewide,gen,TRUE,Bob Short,2,democrat,FALSE,total,538675,1558376,FALSE,20171011,0.345664333,1,0.345664333,D,Bob Short (D) 34.6%<br>,34.6%,78
1978,Minnesota,MN,27,41,33,US Senate,statewide,gen,TRUE,Paul Helm,4,american,FALSE,total,45402,1558376,FALSE,20171011,0.029134176,1,0.029134176,Other,Paul Helm (Other) 2.9%<br>,2.9%,78
1978,Minnesota,MN,27,41,33,US Senate,statewide,gen,FALSE,Brian John Coyle,4,public interest independent,FALSE,total,8083,1580622,FALSE,20171011,0.00511381,1,0.00511381,Other,Brian John Coyle (Other) 0.5%<br>,0.5%,78
1978,Minnesota,MN,27,41,33,US Senate,statewide,gen,TRUE,David Durenberger,-1,republican,FALSE,total,957908,1558376,FALSE,20171011,-0.614683491,-1,0.614683491,R,David Durenberger (R) 61.5%<br>,61.5%,78
1978,Minnesota,MN,27,41,33,US Senate,statewide,gen,FALSE,Jean T. Brust,4,workers,FALSE,total,3891,1580622,FALSE,20171011,0.002461689,1,0.002461689,Other,Jean T. Brust (Other) 0.2%<br>,0.2%,78
1978,Minnesota,MN,27,41,33,US Senate,statewide,gen,FALSE,Wendell Anderson,2,democrat,FALSE,total,638375,1580622,FALSE,20171011,0.403875816,1,0.403875816,D,Wendell Anderson (D) 40.4%<br>,40.4%,78
1978,Minnesota,MN,27,41,33,US Senate,statewide,gen,FALSE,Sal Carlone,4,american,FALSE,total,23261,1580622,FALSE,20171011,0.014716358,1,0.014716358,Other,Sal Carlone (Other) 1.5%<br>,1.5%,78
1978,Minnesota,MN,27,41,33,US Senate,statewide,gen,FALSE,Leonard Richards,4,libertarian,FALSE,total,2992,1580622,FALSE,20171011,0.001892926,1,0.001892926,L,Leonard Richards (L) 0.2%<br>,0.2%,78
1978,Minnesota,MN,27,41,33,US Senate,statewide,gen,TRUE,Frederick Hewitt,4,libertarian,FALSE,total,4116,1558376,FALSE,20171011,0.002641211,1,0.002641211,L,Frederick Hewitt (L) 0.3%<br>,0.3%,78
1978,Minnesota,MN,27,41,33,US Senate,statewide,gen,FALSE,William Peterson,4,socialist workers,FALSE,total,9856,1580622,FALSE,20171011,0.00623552,1,0.00623552,Other,William Peterson (Other) 0.6%<br>,0.6%,78
1978,Minnesota,MN,27,41,33,US Senate,statewide,gen,TRUE,NA,4,NA,TRUE,total,878,1558376,FALSE,20171011,0.000563407,1,0.000563407,Other,NA (Other) 0.1%<br>,0.1%,78
1978,Minnesota,MN,27,41,33,US Senate,statewide,gen,TRUE,Christine Frank,4,socialist,FALSE,total,11397,1558376,FALSE,20171011,0.007313383,1,0.007313383,Other,Christine Frank (Other) 0.7%<br>,0.7%,78
1978,Minnesota,MN,27,41,33,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,72,1580622,FALSE,20171011,4.55517E-05,1,4.55517E-05,Other,NA (Other) 0%<br>,0%,78
1978,Minnesota,MN,27,41,33,US Senate,statewide,gen,FALSE,Rudolph E. Boschwitz,-1,republican,FALSE,total,894092,1580622,FALSE,20171011,-0.565658329,-1,0.565658329,R,Rudolph E. Boschwitz (R) 56.6%<br>,56.6%,78
1978,Mississippi,MS,28,64,46,US Senate,statewide,gen,FALSE,Maurice Dantin,2,democrat,FALSE,total,187541,590236,FALSE,20171011,0.317739006,1,0.317739006,D,Maurice Dantin (D) 31.8%<br>,31.8%,78
1978,Mississippi,MS,28,64,46,US Senate,statewide,gen,FALSE,James Charles Evers,3,independent,FALSE,total,133646,590236,FALSE,20171011,0.226428073,1,0.226428073,I,James Charles Evers (I) 22.6%<br>,22.6%,78
1978,Mississippi,MS,28,64,46,US Senate,statewide,gen,FALSE,Henry Jay Kirksey,3,independent,FALSE,total,1747,590236,FALSE,20171011,0.002959833,1,0.002959833,I,Henry Jay Kirksey (I) 0.3%<br>,0.3%,78
1978,Mississippi,MS,28,64,46,US Senate,statewide,gen,FALSE,Thad Cochran,-1,republican,FALSE,total,267302,590236,FALSE,20171011,-0.452873088,-1,0.452873088,R,Thad Cochran (R) 45.3%<br>,45.3%,78
1978,Montana,MT,30,81,64,US Senate,statewide,gen,FALSE,Max Baucus,2,democrat,FALSE,total,160353,287942,FALSE,20171011,0.556893402,1,0.556893402,D,Max Baucus (D) 55.7%<br>,55.7%,78
1978,Montana,MT,30,81,64,US Senate,statewide,gen,FALSE,Larry Williams,-1,republican,FALSE,total,127589,287942,FALSE,20171011,-0.443106598,-1,0.443106598,R,Larry Williams (R) 44.3%<br>,44.3%,78
1978,Nebraska,NE,31,46,35,US Senate,statewide,gen,FALSE,Donald Eugene Shasten,-1,republican,FALSE,total,159706,493802,FALSE,20171011,-0.323421128,-1,0.323421128,R,Donald Eugene Shasten (R) 32.3%<br>,32.3%,78
1978,Nebraska,NE,31,46,35,US Senate,statewide,gen,FALSE,James J. Exon,2,democrat,FALSE,total,334096,493802,FALSE,20171011,0.676578872,1,0.676578872,D,James J. Exon (D) 67.7%<br>,67.7%,78
1978,New Hampshire,NH,33,12,4,US Senate,statewide,gen,FALSE,Craig Franklin,4,libertarian,FALSE,total,2070,263760,FALSE,20171011,0.007848044,1,0.007848044,L,Craig Franklin (L) 0.8%<br>,0.8%,78
1978,New Hampshire,NH,33,12,4,US Senate,statewide,gen,FALSE,Gordon J. Humphrey,-1,republican,FALSE,total,133745,263760,FALSE,20171011,-0.507070822,-1,0.507070822,R,Gordon J. Humphrey (R) 50.7%<br>,50.7%,78
1978,New Hampshire,NH,33,12,4,US Senate,statewide,gen,FALSE,Thomas J. McIntyre,2,democrat,FALSE,total,127945,263760,FALSE,20171011,0.485081134,1,0.485081134,D,Thomas J. McIntyre (D) 48.5%<br>,48.5%,78
1978,New Jersey,NJ,34,22,12,US Senate,statewide,gen,FALSE,Jack Moyers,3,independent,FALSE,total,3809,1957515,FALSE,20171011,0.001945834,1,0.001945834,I,Jack Moyers (I) 0.2%<br>,0.2%,78
1978,New Jersey,NJ,34,22,12,US Senate,statewide,gen,FALSE,Jeffrey Bell,-1,republican,FALSE,total,844200,1957515,FALSE,20171011,-0.431261063,-1,0.431261063,R,Jeffrey Bell (R) 43.1%<br>,43.1%,78
1978,New Jersey,NJ,34,22,12,US Senate,statewide,gen,FALSE,Bill Bradley,2,democrat,FALSE,total,1082960,1957515,FALSE,20171011,0.553232031,1,0.553232031,D,Bill Bradley (D) 55.3%<br>,55.3%,78
1978,New Jersey,NJ,34,22,12,US Senate,statewide,gen,FALSE,Robert Brown,4,labor,FALSE,total,3656,1957515,FALSE,20171011,0.001867674,1,0.001867674,Other,Robert Brown (Other) 0.2%<br>,0.2%,78
1978,New Jersey,NJ,34,22,12,US Senate,statewide,gen,FALSE,J. M. Carter Jr. ,3,independent,FALSE,total,3618,1957515,FALSE,20171011,0.001848262,1,0.001848262,I,J. M. Carter Jr.  (I) 0.2%<br>,0.2%,78
1978,New Jersey,NJ,34,22,12,US Senate,statewide,gen,FALSE,Herbert Harry Shaw,3,independent,FALSE,total,4736,1957515,FALSE,20171011,0.002419394,1,0.002419394,I,Herbert Harry Shaw (I) 0.2%<br>,0.2%,78
1978,New Jersey,NJ,34,22,12,US Senate,statewide,gen,FALSE,William R. Thorn,3,independent,FALSE,total,2776,1957515,FALSE,20171011,0.001418125,1,0.001418125,I,William R. Thorn (I) 0.1%<br>,0.1%,78
1978,New Jersey,NJ,34,22,12,US Senate,statewide,gen,FALSE,Jasper C. Gould,3,independent,FALSE,total,2955,1957515,FALSE,20171011,0.001509567,1,0.001509567,I,Jasper C. Gould (I) 0.2%<br>,0.2%,78
1978,New Jersey,NJ,34,22,12,US Senate,statewide,gen,FALSE,Alice Conner,3,independent,FALSE,total,2384,1957515,FALSE,20171011,0.001217871,1,0.001217871,I,Alice Conner (I) 0.1%<br>,0.1%,78
